,id,publication,title,author,date,body,Henk Bodrogi,Elian Karel,Silvia Marek,Mandor Vann,Isia Vann,Lucio Jakab,Lorenzo Di Stefano,POK,GAStech
66,158,The Wrap,"IN MEMORY: THE DEATH OF ELIAN KAREL, A LATER YEAR",,2010-06-21,"ABILA, Kronos - one year suffered young people died today in search of a rosier future for its compatriots in cold, cement prison. He was attended only by apathetic guards which had been charged with holding him awaiting a research for tax fraud. In place of it, ever in the early morning hours of 19 June, Elian Karel with wounds inexplicable with the official cause of death died.
The report that by the Coroner of the city Abila in July 2010 is released schreef the death of Karel to sudden hartstilstand, and the research had been closed soon afterwards. The nameless sources near at the research, however, have issued witness declaration which the shown signs of Karel body of bone strength traumatism, schuring and cracks prevented that within hours by its dead.
The police force has denied uncommon no matter what in death happened of Karel and the town civil servants require the charges of assassination and the unlawful dead by POK rabble-rousers trying instability and recall violence are claimed.
In the year since the death of Karel the guards of Kronos have continued to the task require and that the government Kronos conducts a policy of transparency in government matter, the foreign companies responsible to keep which polluted natural wealth has Kronosian.
The verdedigers continue themselves group in public places, stipulated that their shouts for justice are heard. Now mixed with chants of remind Juliana! one can hear also the shouts Elian! to remind",0,1,0,0,0,0,0,1,0
176,257,Daily Pegasus,"IN REMEMBRANCE: THE DEATH OF ELIAN KAREL, A YEAR LATER",,2010-06-21,"ABILA, Kronos - a young man in search of a more shining future for his died countrymen does today of the year in a cold, prison of the cement. The protectors he only took care of apathetic it that they had been loaded with stopping it until finalizes an investigation for the tax fraud. In place, sometimes on the early hours in the morning of the 19 of June, Elian Karel died with inexplicable injuries with the official cause of the death.
The report sent by the death of Abila of the city of the attributed Karel of the Coroner in July of 2010 to the sudden failure cardiac, and the investigation was closed soon after that.
The police has denied to any happened unusual thing in the death of Karel and the civil employees of the city demand the accusations of the murder and the illicit death is affirmed by POK shakes-rousers to try to urge instability and violence.
In the year since the death of Karel the protectors of Kronos has continued the mission to demand that the instrument of the government of Kronos a policy of the transparency in business of the government, and to carry out responsible to the foreign companies that have contaminated the natural resources of Kronosian.
Those in favor continue forming in the places public, solved who their shouts for justice are heard. Now intermingled with he sings of ""remember Julian"" one can also hear shouts ""remember Elian""",0,1,0,0,0,0,0,1,0
742,767,International News,POK Protest at Abila Police Headquarters,,2010-06-21,"ABILA, Kronos - A Protectors of Kronos demonstration was held in front of Abila police headquarters yesterday morning. The POK had gathered in memorialize their former leader, Elian Karel, who died of natural causes in jail last year. POK supporters carried signs with pictures of Karel and Juliana Vann, chanted slogans, and lit candles.
The peaceful demonstration turned violent when two POK members accosted a man who attempted to enter the building on business. The POK members hit him with a bottle, which knocked him to the ground and gave him a bloody gash on his forehead. Abila police attempted to gain control of the situation by using bullhorns to call for the peaceful dispersal of the crowd, but the crowd responded to their calls by hurling insults along with a few rocks at the officers. Police used tear gas to end the gathering, but a handful of die-hard POK members urged the crowd into melee with the officers. When the tear gas finally cleared, six POK member were arrested on charges of assault on civil authorities and inciting a crowd to violence. Marek replaced Elian Karel as the popular figurehead of the POK movement last summer.",0,1,0,0,0,0,0,1,0
536,581,The Truth,Protest POK at the Hoofdkwartier of the police force Abila,,2010-06-22,"ABILA, Kronos - the guards were loved demonstration Kronos for Abila the morning the politiehoofdkwartier yesterday. POK within memorialize their former LEADER, Elian Karel had collected himself, who died previous year to natural causes in prison. Chanted the verdedigers behave signs POK with pictures of Karel and Juliana Vann, slogans, and strike candles to.
Peaceful demonstration twisted violently then two members POK people accosted who tried the bldg. matter discuss. The members POK touched him with a bottle, which him was correct to the ground and him cuts bloodily on its face gave. Police force of Abila tried control of the situation to use reach bullhorns the peaceful distribution of the mob to keep on asking, but the mob answered to their question by swinging rocks insults with a couple at the civil servants. The police force used himself traangas to conclude collecting, but hand-full tough members POK exhorted the mob in melee with the civil servants. Extra security strengths had be convened to help the situation to contain since violence lane. When the traangas definitively clearred, paragraph six POK was arrested on charges of attack on civil authorities and calling a mob to violence. Three police force civil servants were treated at the general hospital Abila for wounds which is received in the fight.
We had been concerned that the weak control of Silvia Marek's allows POK for concerning by criminals and hooligans are taken. The events of today tones to that our care, aforesaid police force spokesman Adrien Carman valid were. Marek replaced Elian Karel as popular figurehead of the movement POK the previous summer.",0,1,1,0,0,0,0,1,0
580,620,Worldwise,Protest of POK to the registered offices of police force of Abila,,2010-06-22,"ABILA, Kronos - guards of the demonstration of Kronos were held in front of registered offices of police force of Abila yesterday morning. The POK had collected inside memorialize their former chief, Elian Karel, which died last year of the normal causes in prison. The defenders of POK carried signs with images of Karel and of Juliana Vann, slogans sang, and lit candles.
The peaceful demonstration turned violent one when two members of POK approached a man who tried to enter the building on businesses. The members of POK struck it with a bottle, which struck it with the ground and gave him a bloody notch on its face. The police force of Abila tried to gain the ordering of the situation by using foghorns to claim the peaceful dispersion of crowd, but crowd answered their calls while launching insults with some rocks with the leaders. The police force was accustomed to the teargas to finish the gathering, but a handle of preserving members of POK pushed crowd in the fray with the leaders. Additional safety forces had to be called with the assistance contain the situation while violence climbed. When the teargas finally got clear, the member of six POK were stopped on expenses of attack on civil authorities and to incite a crowd with violence. Three leaders of police force were treated with the hospital general of Abila for wounds received in the combat.
""We had been concerned that the weak control of Silvia Marek makes it possible to the POK to be succeeded by criminals and hooligans. The events of today show that our concern was valid,"" the aforementioned Carman d' Adrien of spokesman of police force. Marek replaced Elian Karel as popular figurehead of the movement of POK the last summer.",0,1,1,0,0,0,0,1,0
635,670,The Guide,Protest of POK in the headquarters of the police of Abila,,2010-06-22,"ABILA, Kronos - the protectors of the demonstration of Kronos were carried out in front of headquarters of the police of Abila yesterday in the morning. The POK had collected inside memorialize to their previous leader, Elian Karel, that died of natural causes in jail the last year. POK those in favor took samples with the pictures of Karel and of Julian Vann, they sang mottos, and they ignited candles.
The pacific demonstration gave violent return when two members of POK approached man whom it tried to enter the building in business. The members of struck it to POK with a bottle, struck that it to the Earth and it gave a bloody incision him in his front. The police of Abila tried to gain the control of the situation being used bullhorns to call for the pacific dispersion of the crowd, but the crowd responded to its calls sending insults along with some rocks in the officials. The police used the tear gas to finish the meeting, but a handful of members die-hard of POK impelled to crowd in melee with the officials. The additional security force had to be summoned to the aid contains the situation whereas the violence extended. When the tear gas finally cleared, they arrested to the member of six POK in loads of assault in civilian authorities and the incitación of a crowd to the violence. They treated to three officials of police in the general hospital of Abila for the received wounds in the fight.
""We had been referred that the weak direction of Silvia Marek is allowing that the POK was assumed the control by the criminals and the gamberros. The today events demonstrate that our preoccupations were valid,"" to said Carman of Adrien of the spokesman of the police. Marek replaced Elian Karel like figurehead popular of the POK movement the last summer.",0,1,1,0,0,0,0,1,0
70,161,Homeland Illumination,A LOOK BACK AT A LIFE CUT TRAGICAL SHORT: ELIAN KAREL,Petrus Gerhard,2011-06-20,"ABILA, Kronos – Two years ago yesterday Elian Karel died at age 28 in an Abila jail cell, purportedly of cardiac arrest. He had been arrested three months prior for spurious charges of tax evasion and left to linger in a jail cell without further legal action. His attorney, Michale Kraft made several appearances in court demanding that the government outline their specific charges, and release Karel. Kraft had reached an agreement with the government that charges would be reduced and the Karel be released pending a trial, but Karel died two days before he was to go free.
Questions linger, however, about the manner of Karel’s death. Requests for information were met with assurances that the police –whose custody Karel was in at the time of his death – would do everything possible to perform an exhaustive investigation.
This “thorough investigation” lasted all of two weeks, including the time it took the Abila City Coroner to lose the original autopsy files. After Karel’s body was cremated and sent to his family in Elodis, the Abila Chief of Police closed the case and has declined to answer questions about Karel’s death stating that “we are satisfied the death was of natural causes and will no longer be entertaining inquiries.”
As reported at the time of Karel’s death, several people close to the investigation reported that Karel’s body showed signs of blunt force trauma, abrasions and lacerations which were not consistent with the cause of death reported by the police. These confidential sources have since moved from the area and have been unavailable for contact.
Police have denied anything unusual happened in Karel’s death and city officials claim the accusations of murder and wrongful death are asserted by POK rabble-rousers attempting to incite instability and violence.
Yesterday on the morning of June 19th, a small group of POK supporters gathered in front of the Abila Police Station, holding photographs of Elian, and of another young martyr, Juliana Vann, the ten-year old girl who died in 1998 from cancer caused by benzene toxins in her drinking water.
“Both of them died because of government lies and corruption,” one man told me who asked that his name be withheld because of concerns of police retaliation. “Juliana died because Kronos allowed GAStech to poison our water, and Elian died because he tried to bring Juliana justice. When will it end?”
Another, larger crowd had gathered the day before in a nearby city park to bring public awareness about these same issues. Amid the speeches and music, I heard the same message from the year before: “Remember Juliana! Remember Elian!”",0,1,0,0,0,0,0,1,1
141,225,Homeland Illumination,A LOOK BACK AT A LIFE CUT TRAGICAL SHORT: ELIAN KAREL,Petrus Gerhard,2011-06-20,"ABILA, Kronos - Two years ago yesterday Elian Karel died at age 28 in an Abila jail cell, purportedly of cardiac arrest. He had been arrested three months prior for spurious charges of tax evasion and left to linger in a jail cell without further legal action. His attorney, Michale Kraft made several appearances in court demanding that the government outline their specific charges, and release Karel. Kraft had reached an agreement with the government that charges would be reduced and the Karel be released pending a trial, but Karel died two days before he was to go free.
Questions linger, however, about the manner of Karel's death. Requests for information were met with assurances that the police -whose custody Karel was in at the time of his death - would do everything possible to perform an exhaustive investigation.
This ""thorough investigation"" lasted all of two weeks, including the time it took the Abila City Coroner to lose the original autopsy files. After Karel's body was cremated and sent to his family in Elodis, the Abila Chief of Police closed the case and has declined to answer questions about Karel's death stating that ""we are satisfied the death was of natural causes and will no longer be entertaining inquiries.""
As reported at the time of Karel's death, several people close to the investigation reported that Karel's body showed signs of blunt force trauma, abrasions and lacerations which were not consistent with the cause of death reported by the police. These confidential sources have since moved from the area and have been unavailable for contact.
Police have denied anything unusual happened in Karel's death and city officials claim the accusations of murder and wrongful death are asserted by POK rabble-rousers attempting to incite instability and violence.
Yesterday on the morning of June 19th, a small group of POK supporters gathered in front of the Abila Police Station, holding photographs of Elian, and of another young martyr, Juliana Vann, the ten-year old girl who died in 1998 from cancer caused by benzene toxins in her drinking water.
""Both of them died because of government lies and corruption,"" one man told me who asked that his name be withheld because of concerns of police retaliation. ""Juliana died because Kronos allowed GAStech to poison our water, and Elian died because he tried to bring Juliana justice. When will it end?""
Another, larger crowd had gathered the day before in a nearby city park to bring public awareness about these same issues. Amid the speeches and music, I heard the same message from the year before: ""Remember Juliana! Remember Elian!""",0,1,0,0,0,0,0,1,1
745,77,All News Today,A LOOK BACK AT A LIFE CUT TRAGICAL SHORT: ELIAN KAREL,,2011-06-21,"ABILA, Kronos ÿ¿¿¿¿¿ Two years ago yesterday Elian Karel died at age 28 in an Abila jail cell, purportedly of cardiac arrest. Kraft had reached an agreement with the government that charges would be reduced and the Karel be released pending a trial, but Karel died two days before he was to go free.
Questions linger, however, about the manner of Karelÿ¿¿¿¿¿s death. Requests for information were met with assurances that the police ÿ¿¿¿¿¿whose custody Karel was in at the time of his death ÿ¿¿¿¿¿ would do everything possible to perform an exhaustive investigation. After Karelÿ¿¿¿¿¿s body was cremated and sent to his family in Elodis, the Abila Chief of Police closed the case and has declined to answer questions about Karelÿ¿¿¿¿¿s death stating that ÿ¿¿¿¿¿we are satisfied the death was of natural causes and will no longer be entertaining inquiries.ÿ¿¿¿¿¿
As reported at the time of Karelÿ¿¿¿¿¿s death, several people close to the investigation reported that Karelÿ¿¿¿¿¿s body showed signs of blunt force trauma, abrasions and lacerations which were not consistent with the cause of death reported by the police.
Police have denied anything unusual happened in Karelÿ¿¿¿¿¿s death and city officials claim the accusations of murder and wrongful death are asserted by POK rabble-rousers attempting to incite instability and violence.
Yesterday on the morning of June 19th, a small group of POK supporters gathered in front of the Abila Police Station, holding photographs of Elian, and of another young martyr, Juliana Vann, the ten-year old girl who died in 1998 from cancer caused by benzene toxins in her drinking water.
ÿ¿¿¿¿¿Both of them died because of government lies and corruption,ÿ¿¿¿¿¿ one man told me who asked that his name be withheld because of concerns of police retaliation. ÿ¿¿¿¿¿Juliana died because Kronos allowed GAStech to poison our water, and Elian died because he tried to bring Juliana justice.",0,1,0,0,0,0,0,1,1
210,288,News Online Today,A LOOK BACK AT A LIFE CUT TRAGICAL SHORT: ELIAN KAREL,,2011-06-21,"ABILA, Kronos ÿ¿¿¿¿¿ Two years ago yesterday Elian Karel died at age 28 in an Abila jail cell, purportedly of cardiac arrest. After Karelÿ¿¿¿¿¿s body was cremated and sent to his family in Elodis, the Abila Chief of Police closed the case and has declined to answer questions about Karelÿ¿¿¿¿¿s death stating that ÿ¿¿¿¿¿we are satisfied the death was of natural causes and will no longer be entertaining inquiries.ÿ¿¿¿¿¿
As reported at the time of Karelÿ¿¿¿¿¿s death, several people close to the investigation reported that Karelÿ¿¿¿¿¿s body showed signs of blunt force trauma, abrasions and lacerations which were not consistent with the cause of death reported by the police.
Police have denied anything unusual happened in Karelÿ¿¿¿¿¿s death and city officials claim the accusations of murder and wrongful death are asserted by POK rabble-rousers attempting to incite instability and violence.",0,1,0,0,0,0,0,1,0
85,175,Daily Pegasus,A GLANCE BEHIND IN A CUT TRAGICAL OF THE LIFE PUTS IN SHORT CIRCUIT: ELIAN KAREL,,2011-06-21,"ABILA, Kronos - for two years of Elian Karel died yesterday in age 28 in a cell of the jail of Abila, presumably of the failure cardiac. They had arrested it three months previous for the false loads of left fiscal evasion and falling behind in a cell of the jail without the additional legal demand. His lawyer, Michale Kraft made several aspects before the court demand that the contour of the government who its specific load, and Karel launching.
The questions fall behind, nevertheless, on the way of the death of Karel. The requests the information were satisfied with securings that the police - that guards Karel was inside at the time of its death - would do all possible one to make an exhaustive investigation.
This ""careful investigation"" lasted all the two weeks, including the time that took to Coroner of the city of Abila to lose the original archives of the autopsy. After the body of Karel was incinerated and sent to its family in Elodis, the head of Abila of <name> of the police closed the case and has declined to answer questions on the death of Karel that she indicated that ""we are satisfied the death we were of natural causes and we will entertain not more investigations.""
According to the disclosed thing at the time of the death of Karel, several people near the investigation disclosed that the body of Karel demonstrated samples of the dulled trauma of the force, the abrasions and the laceraciones which was not constant with the cause of the death disclosed by the police. These confidential sources have moved from the area and have been since then prohibitive for the contact.
The police has denied to any happened unusual thing in the death of Karel and the civil employees of the city demand the accusations of the murder and the illicit death is affirmed by POK shakes-rousers to try to urge instability and violence.
Yesterday in the morning of the 19 of June, a small group of POK those in favor collected in front of the police station of police of Abila, maintaining the photographies of Elian, and young other martyr, Julian Vann, the one of ten years - the old girl who died in 1998 of cancer caused by toxins of the benzene in her potable water.
""Both they died due to lies of the government and the corruption,"" a man said to me that it asked that its well-known is retained due to preoccupations of the revenge of the police. ""Julian it died because Kronos allowed that GAStech poisoned our water, and dead Elian because he tried to bring the justice of Julian. When it finishes""
""To remember Julian! To remember Elian""",0,1,0,0,0,0,0,1,1
777,799,The Wrap,A CAN ON LIVING CUT TRAGICAL SHORT: ELIAN KAREL,,2011-06-22,"ABILA, Kronos - two years suffered yesterday Elian Karel on age 28 died in Abila prison cell, apparently of hartstilstand. He arrested three months in former days for unauthentic charges of belastingontwijking had been and in a prison cell without further judicial steps had left dawdling. Its solicitor, Michale Kraft made different verschijningen who requires for the Court that the government outlines Karel their specific charges, and version. Kraft an agreement with the government had reached which charges are diminished and Karel awaiting a test is delivered, but Karel died two days before he rather had go.
The questions dawdle, however, concerning the manner of the death of Karel. The requests information was satisfied to insurance that the police force - of which preservation Karel was at the time of its dead - everything possibly would do a thorough research carry out.
This thorough research lasted each of two weeks, including the time it took the Coroner of the city Abila to lose the original autopsy files. After the body of Karel was incinerated and was sent to its family in Elodis, closed the LEADER Abila van Politie to <name> the case and has decreased to ask concerning the death of Karel explanatory that we are answer death was no longer of natural causes and examines. maintenances
As reported at the time of the death of Karel, different people reported dense at the research which the body of Karel signs of bone which did not show strength traumatism, schuring and cracks that compatible with the cause of death by the police force is communicated products. These confidential sources have since then moved themselves of the area and not available for contact are.
The police force has denied uncommon no matter what in death happened of Karel and the town civil servants require the charges of assassination and the unlawful dead by POK rabble-rousers trying instability and recall violence are claimed.
Yesterday on the morning loving 19 June, collected a small group itself verdedigers POK for the mail of the police force Abila, photograph of Elian, and of another young martyr, Juliana Vann, ten years - old little girl that in 1998, to cancer which by benzene toxin is caused in its drinking water died.
Both died because of government lie and the corruption, one people told me that early that is name because of care of police force yellowing thing is implied. Juliana died because Kronos GAStech permitted our water poison, and Elian died because he tried to justice bring Juliana. When it? will conclude
Another, to larger mob the day voordien in a surrounding town park had collected to bring public information concerning these same questions. Amid adressed and music, heard I it same reported of the year by: Remind Juliana! Remind Elian!",0,1,0,0,0,0,0,1,1
167,249,The Orb,A GLANCE BEHIND WITH SHORTS OF TRAGEDY OF CUT OF THE LIFE: ELIAN KAREL,,2011-06-22,"ABILA, Kronos - two years ago of yesterday Elian Karel died at age 28 in a cell of prison of Abila, supposedly of stop. It had been stopped three months former for incidental expense of tax avoidance and lefts to be delayed in a cell of prison without more judicial action. Its agent, Michale Kraft make several aspects in front of the court require that the contour of government that their detail charges, and Karel release. Kraft had concluded an agreement with the government that expenses would be reduced and Karel is released while waiting for a test, but Karel died during two days before it was to go freely.
The questions are delayed, however, about the way of died of Karel. Requests of information were met insurances that the police force - whose Karel guard was inside per hour of its death - would make very possible to carry out a thorough research.
This ""complete research"" lasted every two weeks, including time when it took the coroner of town of Abila to lose the original files of autopsy. After the body of Karel was incinerated and sent to its family in Elodis, the chief of Abila of the <name> of police force closed the bag and refused to answer questions about the death of Karel declaring that ""we are satisfied death were normal causes and will not amuse any more of the investigations.""
As paid per hour of died of Karel, several people close to research reported that the body of Karel showed signs of trauma blunted of force, abrasions and lacerations what were not formed with the cause of the death brought back by the police force. These confidential sources since moved sector and were inalienable for the contact.
The police force refused with something not very common product in the death of Karel and the civils servant of city claim the charges of the murder and unjustified death are affirmed by POK brew-rousers to try to encourage instability and violence.
Yesterday the morning of June 19, a small group of defenders of POK collected in front of the police station of Abila, holding of the photographs of Elian, and another young martyrdom, Juliana Vann, ten years - the old maid who died in 1998 of cancer caused by benzene toxins in her drinking water.
""Both died because of the lies of government and the corruption,"" a man indicated to me who asked that its named either retained because of the preoccupations with a revenge of police force. ""Juliana died because Kronos made it possible GAStech to poison our water, and dead Elian because it tried to bring the justice of Juliana. When it finishes?""
Others, a larger crowd had collected the front day in park close to city to bring the public conscience about these same questions. Among the speeches and the music, I heard the same message of the year before: ""To remember Juliana! To remember Elian!""",0,1,0,0,0,0,0,1,1
90,18,Homeland Illumination,POK REMEMBERS MARTYRED LEADER,Petrus Gerhard,2012-06-20,"ABILA, Kronos - In a touching ceremony Wednesday leaders of the activist group Protectors of Kronos paid tribute to their fallen leader, Elian Karel, who was murdered on 19 June 2009 while being illegally detained in a Kronos jail.
""Today we gather to remember Elian Karel,"" Silvia Marek told the rapt assembly, many of whom held up white candles in Karel's honor.
""Elian was born on an Elodis farm not 40 minutes from here, to Jeroen and Antaura Karel. He grew up with the specter of death all around him. By the time Elian was 17 many of his family members and friends were battling constant illness, including his neighbor 10-year old Juliana Vann.""
Marek paused a moment to allow the cries of ""Remember Juliana!"" to fade.
""Elian devoted his life to the people of Elodis as well as all citizens of Kronos, as did his father before him. Elian knew his would be a difficult journey. He had watched his father, Jeroen and the founder of the POK, Henk Bodrogi walk the very path he would tread. Elian knew the course would not be easy, and would leave little time for a personal life. Yet he chose to take those steps despite the challenges he knew he would face.""
""Elian's journey ended three years ago today. But his dream did not die with him. And it is that vision of a healthy and prosperous future for all we are here today to honor.""
Over the course of the afternoon several other speakers paid tribute to not only Elian, but all who have been victims of the environmental catastrophe brought about by greed and corruption of public officials.
The gathering was marred only by the aggravating presence of Abila police in riot gear. The police agitated many of the crowd, causing them to have to leave the assembly rather than be assailed with batons and pepper spray.",1,1,1,0,0,0,0,1,0
38,132,World Source,Abila police break up sit-in turned violent at the presidential manor,,2012-06-20,"Traffic snarled around the city as Abilians struggle to get to work amid vandalism and looting
Early on Tuesday police stormed the front of the presidential mansion and the capital building, breaking up a sit in by the Protectors of Kronos.
The conservative Kronos government used an emergency law to threaten the protestors with arrest unless they dispersed and returned to work. The row is over environmental issues the POK holds the government and the gas giant GAStech international responsible.
Signs among the protester called for government change and social equality. Images of Juliana Vann, the 10 year old girl who dies from illnesses attributed to the industrial giant GAStech international served as rallying points.
Tuesday was the third anniversary of the mysterious death of Elian Karel, a popular leader of the POK who died in prison.
Later in the day, what had been a largely peaceful demonstration turned violent when the crowd started vandalizing government buildings and the presidential homestead.
Police reinforcements were sent to the area and blocked roads, and skirmishes between the police and protestors broke out.
Police used tear gas to break up the unruly crowd. Government spokesmen complemented the security forces for their handling of the ""gangs of criminals"" disrupting the peace.",0,1,0,0,0,0,0,1,1
204,282,International Times,Abila police break up sit-in turned violent at the presidential manor,,2012-06-20,"Traffic snarled around the city as Abilians struggle to get to work amid vandalism and looting
Early on Tuesday police stormed the front of the presidential mansion and the capital building, breaking up a sit in by the Protectors of Kronos.
Other activist groups have joined the protesting faction in solidarity and a bigger rally was predicted for later in the day.
The conservative Kronos government used an emergency law to threaten the protestors with arrest unless they dispersed and returned to work. The row is over environmental issues the POK holds the government and the gas giant GAStech international responsible.
The rallies had begun peacefully, however more destructive activities have escalated as the crowds became more restless.
Signs among the protester called for government change and social equality. Images of Juliana Vann, the 10 year old girl who died from illnesses attributed to the industrial giant GAStech international served as rallying points.
People heading to a pro-government counter-rally were attacked by POK supporters, and later shots were fired.
Tuesday was the third anniversary of the mysterious death of Elian Karel, a popular leader of the POK who died in prison.
Later in the day, what had been a largely peaceful demonstration turned violent when the crowd started vandalizing government buildings and the presidential homestead.
A group of younger protestors attacked vehicles, smashing windows. Minor injuries were reported.
Police reinforcements were sent to the area and blocked roads, and skirmishes between the police and protestors broke out.
Police used tear gas to break up the unruly crowd. Government spokesmen complemented the security forces for their handling of the ""gangs of criminals"" disrupting the peace.",0,1,0,0,0,0,0,1,1
524,570,News Online Today,POK REMEMBERS MARTYRED LEADER,,2012-06-20,"ABILA, Kronos - In a touching ceremony Wednesday leaders of the activist group Protectors of Kronos paid tribute to their fallen leader, Elian Karel, who was murdered on 19 June 2009 while being illegally detained in a Kronos jail.
""Today we gather to remember Elian Karel,"" Silvia Marek told the rapt assembly, many of whom held up white candles in Karel's honor. By the time Elian was 17 many of his family members and friends were battling constant illness, including his neighbor 10-year old Juliana Vann."" Elian knew his would be a difficult journey. Elian knew the course would not be easy, and would leave little time for a personal life.",0,1,1,0,0,0,0,1,0
665,698,All News Today,POK REMEMBERS MARTYRED LEADER,,2012-06-20,"ABILA, Kronos - In a touching ceremony Wednesday leaders of the activist group Protectors of Kronos paid tribute to their fallen leader, Elian Karel, who was murdered on 19 June 2009 while being illegally detained in a Kronos jail.
""Today we gather to remember Elian Karel,"" Silvia Marek told the rapt assembly, many of whom held up white candles in Karel's honor.
""Elian was born on an Elodis farm not 40 minutes from here, to Jeroen and Antaura Karel. By the time Elian was 17 many of his family members and friends were battling constant illness, including his neighbor 10-year old Juliana Vann.""
""Elian devoted his life to the people of Elodis as well as all citizens of Kronos, as did his father before him. Elian knew his would be a difficult journey. He had watched his father, Jeroen and the founder of the POK, Henk Bodrogi walk the very path he would tread. Elian knew the course would not be easy, and would leave little time for a personal life.
""Elian's journey ended three years ago today.
Over the course of the afternoon several other speakers paid tribute to not only Elian, but all who have been victims of the environmental catastrophe brought about by greed and corruption of public officials. The police agitated many of the crowd, causing them to have to leave the assembly rather than be assailed with batons and pepper spray.",1,1,1,0,0,0,0,1,0
20,116,The Wrap,POK REMIND LEADER MARTYRED,,2012-06-21,"ABILA, Kronos - in LEADERs of moving ceramics Wednesday of activist the group guards of Kronos homage paid to their cases LEADER, Elian Karel, who on 19 June 2009 whereas resistance worker is held in a prison Kronos assassination.
We collect us today to remind Elian Karel, Silvia Marek told rap assembly, much of which supported white candles in the honor of Karel.
Elian were on an agriculture company Elodis of this born not 40 minutes, to Jeroen and Antaura Karel. He grew with the phantom of dead around him. By the time that Elian 17 much of its family members and the friends constant sickness vochten, including its neighbor 10 were years - old Juliana Vann.
Marek paused a moment to permit the shouts of Juliana! to remind to disappear slowly.
Elian are devoted life to people of Elodis as well as all citizens of Kronos, such as its father by him. Elian knew a difficult travel of him would be. He had on its father, Jeroen and the founder of POK, the pace of Henk Bodrogi actual gone paid attention which he would enter. Elian did not know the cursus easy, would be and little time for personal living would leave. But nevertheless he preferred those taking measures in spite of the challenges which he he. under eyes see will have blamed
Travel three years concluded of Elian suffered today. But is not dream died with him. And it is that vision of healthy and we must honor thriving future for all here today.
In the course of the afternoon different other participants not only paid homage to Elian, but everyone who victims of the milieucatastrofe who become by cupidity and corruption of public civil servants are brought about have been.
Collecting was brought in the war only by the worsening presence of police force Abila in babbling couples. The police force acted much of the mob, causing them the assembly must left rather than with batons and pepernevel are stormed.",1,1,1,0,0,0,0,1,0
272,343,Everyday News,The police of Abila breaks itself for above will seat dice returned violent in señorío presidential,,2012-06-21,"The traffic grunió around the city as fight of Abilians to be able to work in the middle of vandalism and of the sacking
At the beginning of the Tuesday police stormed the front of the presidential mansion and the capital building, breaking itself upon seating inside by the protectors of Kronos.
Other groups of the activist have assembled the faction of protest in solidarity and one more a greater meeting was predicted for later inside the day.
The government of Kronos of the conservative used an emergency law to threaten protestors the halting unless they dispersed and they returned to the work. The row is excessive environmental editions that the POK maintains to the government and the giant international person in charge of GAStech of the gas.
The meetings had begun Pacific, despite more destructive activities have extended as the crowds made more anxious.
The samples between the demonstrator called for the change of the government and the social equality. The images of Julian Vann, the girl of 10 years who dies of diseases attributed to the international industrial giant of GAStech served like points of the meeting.
The people who direct to a favorable-government accountant-reunite was attacked by POK those in favor, and last shots were ignited.
Tuesday was the third anniversary of the mysterious death of Elian Karel, popular leader of the POK that died in the prison.
More ahead in the day, which had been a pacific demonstration to a great extent given violent return when the crowd began to destroy to the buildings of the government and the presidential farm.
A group of protestors more young people attacked the vehicles, sensational windows. Injuries of smaller importance were disclosed.
The reinforcements of the police were sent to the area and blocked the roads, and the skirmishes between the police and protestors exploded.
The police used the tear gas to break for above to the unmanageable crowd. The spokesmen of the government complemented the forces of the security for their direction of the ""groups of the criminals"" who interrupted La Paz.",0,1,0,0,0,0,0,1,1
281,351,World Journal,The police force of Abila breaks upwards rest-in turned violent one with the presidential manor,,2012-06-21,"The traffic thundered around the city like fights of Abilians to obtain to work among vandalism and plundering
As of the access the police force of Tuesday gave the attack in front of the presidential manor and of the capital building, breaking to the top one to rest inside by the guards of Kronos.
Other groups of activist joined the faction of protest in solidarity and a larger gathering was planned for posterior inside the day.
The government of Kronos of conservative employed a law of help to threaten the protestateurs by the arrest unless they dispersed and returned to work. The line is the finished environmental questions that the POK holds the government and the giant international person in charge for gas GAStech.
The gatherings had started peacefully, however more destructive activities climbed as crowd became more agitated.
The signs among the protester claimed the change of government and the social equality. The images of Juliana Vann, girl the 10 year old who dies of the diseases allotted to the international industrial giant of GAStech been used as gathering points.
People moving to a pro-gouvernmental meter-gather were attacked by defenders of POK, and posterior projectiles were put fire.
Tuesday was the third birthday of the mysterious death of Elian Karel, a popular chief of the POK which died in prison.
Later in day, which had been a demonstration mainly peaceful round violent when crowd began with vandalizing the buildings of government and the presidential farm.
A group of younger protestateurs attacked vehicles, windows sensational. Minor damage was reported.
Reinforcements of police force were sent to the sector and blocked roads, and the skirmishes between the police force and the protestateurs burst.
The police force was accustomed to the teargas to break to the top undisciplined crowd. The spokesman of government supplemented the forces of safety for their handling of the ""troops of the criminals"" disturbing peace.",0,1,0,0,0,0,0,1,1
